-5.818169790091802518e-02,8.002544057820190071e-01,2.690919903517058343e-01,-2.209745559523708033e-02,-7.577517644495083138e-01,-8.530516108383204288e-02,-6.629533145547517048e-01,4.374369600159243587e-01,-8.233784322880814965e-01,1.741641500696564093e-01,-6.319789121279979494e-01,1.732702538444159113e-01,-2.276336768106539954e-01,7.547375383213911389e-03,-1.399284313002322477e-01,3.339865132860915797e-01,3.542861633912101627e-01,1.654415174961365587e-02,2.494589439958769250e-01,-8.740396007296402647e-02,2.793848386905178338e-01,1.700109450704144209e-01,-6.506809682138683937e-02,8.144008434074236913e-01,-1.101345616372005204e-01,-1.464580070622442665e-01,4.908663686869277343e-02,2.764433215970959479e-01,5.693758335739860232e-01,3.967950044378548702e-01,8.139359637947363862e-03,-2.540263971380711250e-01,4.338219105540308540e-02,2.572422915052560155e-01,-6.447664754144559751e-01,-3.369776306334508753e-01,-3.320150778340776876e-01,2.293128318181811842e-01,-8.432298343665383111e-01,1.244739346352261578e+00,3.747036419837749266e-01,-2.405514814530944068e-01,-9.016778380730716691e-01,5.869988634938672067e-01,-8.148140615947095655e-02,4.080437514516777608e-01,1.965648599319952949e-01,-1.196623117949937865e-01,2.296580936737075973e-01,-6.008800185443072817e-01,-5.517410692630421165e-01,2.725892104844101008e-02,1.137049146484607823e-02,1.941050705962385770e-01,1.844252035154532732e-01,-5.498450996254201639e-01,-2.817358792273353396e-01,-2.556951854578612959e-01,1.086237310739931905e+00,-1.376154454124663695e-01,6.479005857983310621e-03,4.698313201559359831e-01,-5.602916307277505843e-03,-9.079166718524724899e-01,-1.651975195947025521e-01,3.128999148491510285e-01,2.904608240315501022e-01,-2.781058381001427771e-01,2.690007531288528542e-01,-3.655835153076077426e-01,3.595005712574682599e-01,-1.102562597831154567e-01,1.712259460243181720e-03,-6.987598498425767746e-01,-2.033025606442679864e-02,-5.275144510953815313e-01,-5.623433507159303346e-02,-8.248341688065151667e-01,-7.155214760257604389e-01,-2.253390920466723790e-01,-4.076247081653557869e-01,3.249405395305253741e-01,3.949037496887369825e-01,-5.463255614827396967e-01,1.378653797319930596e-01,1.165728723526562594e-01,5.996565437706097290e-02,1.138951385942787997e-02,-4.740988324912636109e-01,-4.496151932365040349e-02,-1.140593475287381420e+00,3.164259429004388502e-01,2.429888020952828964e-01,-1.940203375682056364e-01,6.730052692047809870e-01,-9.518252216555922116e-03,-7.824188374762685444e-03,1.452319512585636407e-01,1.483064474989204086e-03,8.320236416487137854e-01,4.410085699632292355e-01,4.648302157161665060e-01,7.500624004468472439e-01,-1.061526859881694040e-01,7.021907063485173517e-02,-5.359650488484674069e-01,-3.228757579986392123e-01,-4.007820323768991888e-01,-3.353336411183587273e-01,2.779940086252837284e-01,2.649909855492103006e-01,-3.824091475348021518e-01,6.710552655060113281e-02,-4.080964521666487488e-01,-8.681585764394365856e-02,1.194750923921967523e-01,-8.241905267721438832e-02,8.733365412851720189e-01,9.603208896487160917e-01,1.026744741571182340e+00,4.928545335449956433e-01,5.289966323778552137e-01,9.771238241434497818e-01,1.319060646110438384e+00,1.237499406555353065e+00,9.847191416979814704e-01,1.235815567408405702e+00,1.228519981044000176e+00,4.094513356521433112e-01,9.715216060211255833e-01,3.191885946481858305e-01,3.671002470164822507e-01,-1.193938121582456047e+00,-4.038120626797198076e-01,-1.146755741312283972e+00,-3.281281896557310951e-01,-2.239461608870815801e-01,-3.024194689572625161e-01,3.836876566066231842e-01,1.082042717755059114e+00,1.155430598311324442e-01,4.532594572228352409e-02,2.991244461404665711e-01,3.860528157579929953e-01,-1.406621390607253330e-01,6.928314895730794953e-01,3.500401309175870113e-01,9.393131185665513083e-01,4.171225720747219479e-02,-3.024440296247500326e-01,5.586763252428191828e-01,1.144065381261158532e+00,6.428568030535046773e-01,6.310952623770227365e-01,9.767234909053292835e-01,2.909476832872074370e-01,9.203016137104567118e-01,8.448982202608593117e-02,-6.616527322375745368e-02,-2.560965898152296402e-02,1.804498114607348130e-02,-4.585917129548682247e-01,-2.374249495299979584e-01,-1.182705407787218582e-01,-2.239567728300900507e-01,2.448026247583661719e-01,8.848507333287676246e-01,-7.573392810325414448e-01,2.164061963978657910e-01,3.767440067896737910e-01,3.972963192973313351e-01,5.906126512195128964e-01,-5.680653138048761264e-01,1.425720532617600900e-01,5.727253131237591832e-01,1.797034676173137335e-01,-3.802653854118543952e-01,-1.692574933822447725e-01,-2.664349100895212485e-01,7.104511175276593260e-01,4.071008023631688677e-01,7.445319642670958915e-01,4.575233994056392417e-01,2.381527833805064664e-01,7.250590082242739376e-01,-2.524993968161799995e-01,1.946089553933307015e-01,-2.650370904133018679e-01,1.570777372417569429e-01,-4.468577242618305689e-01,-4.711027299313886862e-01,-1.591309697653603417e-02,3.962316712214599690e-01,7.422441922755963484e-01,5.909885635074792198e-02,9.458797561375307250e-01,-1.606887421579996644e-01,-5.879806611822923079e-01,-1.393624046502714431e-01,-3.680147899530893385e-01,3.575929268070848766e-01,6.827240681622247509e-01,-2.239387334198636170e-01,-7.305633060237191057e-01,-1.166784451178681514e-01,-3.750874221428671662e-01,2.166780459473725134e-02,3.625358591253912549e-02,7.098881563890616087e-02,2.987190944714055441e-01,8.221780663009399248e-01,3.831962589796101826e-01,7.171339524344205740e-01,4.122046353971187682e-01,-2.718593468114722730e-02,3.135949261426755619e-02,1.938288756206463792e-01,-3.820840041760678596e-01,-4.527457198813087946e-01,-1.254701108834640477e-01,-4.033657975710475130e-01,-6.595507211238928191e-02,8.208275888469108716e-01,4.942674743903892609e-01,-7.531137422999489850e-01,-5.139853614702772910e-01,5.141624962231159529e-02,1.009342211612614948e-01,1.110716217179401610e-01,3.639432076235494806e-01,3.543467180302023456e-01,3.321972966187496934e-01,-5.213787827570724037e-02,4.497311966375156511e-01,2.117105293956663137e-01,-7.837516741004604826e-02,-1.468610389517832349e-01,3.225285223692685443e-01,1.716343675416168169e-01,4.889142957237398446e-01,6.336514561072692509e-01,1.963461528225834141e-01,2.073487939839001037e-01,-3.835613607288670401e-01,-2.482708855888966434e-02,-4.369201785385780079e-01,-5.283703026956608761e-01,-1.108785878508144140e+00,3.452357801635084766e-01,4.603987009907169470e-01,-6.697633368906985400e-03,-7.036856459821559939e-01,-2.036473412610966260e-01,4.888215132953931397e-01,-3.926509035451647978e-01,-7.162073895261465983e-01,9.636708072982479445e-01,1.056482682601725676e-01,2.253699151900425690e-01,9.383359731843755880e-02,2.091267227343123203e-01,-2.918963067317854043e-01,-2.861618532077426780e-01,-4.644180041108058044e-01,-5.428560638970079122e-01,7.273340332057809388e-02,6.886141882750049237e-02,3.183161987655941383e-01,-2.610147329930794791e-01,-1.159762081026753100e-01,-5.491164223719726678e-01,-6.333983272582386359e-01,-8.824688465850827335e-02,-3.785712551599039188e-01,-5.144542650202484912e-01,-6.647758660007223597e-01,1.298492584766278990e-01,4.528259159006940426e-01,-5.613002115441098061e-01,-1.974910417005096286e-01,2.948321397842920133e-01,8.054699801447834373e-02,-4.445862728349229132e-01,-5.313469355611156741e-01,-1.923921456076233549e-01,-1.122663945678862990e-01,-3.778957727542965328e-01,-2.896582595727554763e-02,-2.701853578018652557e-01,-4.724057011413240192e-01,-5.610876519099370352e-01,-1.774650772853796077e-01,-3.488069842468055713e-03,2.114964137092453789e-01,3.858862064470163222e-01,-1.922136306929322956e-03,-3.484849550237911764e-02,9.467575640918883539e-02,-3.312510455970424372e-01,-4.335420823608845953e-01,-2.524764609555885664e-01,-8.932152274585754004e-01,-4.172080336798750233e-01,-5.684477137779333500e-01,-2.710175232549415503e-01,-1.120340986477943723e-01,-6.090839917435386663e-01,-7.129538572476429303e-01,5.593545819224274990e-02,-2.688827686199052880e-01,-5.817495226455776658e-01,-9.056718739714942137e-03,-2.570938246351525680e-01,-7.692509855186526746e-01,-8.106532481483380570e-01,-8.482317573010241807e-01,-3.237134730374885416e-01,-9.700210172633277894e-02,-2.333074256027173610e-01,1.253756977348808310e-01,1.367318282738528776e-02,5.352944181231945597e-01,8.328844158218078331e-01,1.058929559272164811e+00,3.153766677372402683e-01,9.101717033022180270e-02,6.372411356940077543e-01,-3.193043106427860545e-02,-3.278784942130868463e-01,-7.209883118567934623e-01,-1.172663038854329987e+00,-8.672377255369001503e-01,-1.150569397848371977e+00,-3.767656101332204632e-01,-4.265822138831191768e-01,5.451392104929415616e-01,3.861288488614432746e-01,-2.887608572064562784e-01,-1.190198119030662360e-01,2.749503855006566466e-01,2.163721584718249213e-01,-4.697086592584180376e-01,-6.282302656062859203e-01,-6.210259408706904072e-01,-3.226795224403856688e-01,-1.165356831928354752e-03,3.644962034858979516e-01,3.441985936640700183e-01,5.066238684097680300e-01,1.114146185864332672e+00,1.743434212759290558e+00,1.028211140708105376e+00,2.110326026129936694e-01,6.001225643880575555e-01,2.915875585851088747e-01,-3.145217233996027151e-01,-1.060779649258577262e+00,-1.270524851176105141e+00,-1.112603976414577867e+00,-1.063864834363783540e+00,-8.628821390182126461e-01,-4.556167700653525054e-01,3.882268875265406094e-01,-9.632834712920257392e-01,-3.972235366726409866e-01,-2.001470686465784965e-01,-4.932699670801186653e-01,-2.501321093124571071e-01,3.793905733112822309e-01,-1.418564302506823083e+00,-8.020407867625879428e-01,-5.683944744724398479e-01,-3.325035813035021048e-01,1.572669753788058511e-01,1.227680653790876458e-01,5.968972607106259702e-03,4.672009562709746322e-01,1.431862713695415623e+00,1.439894998360971012e+00,1.086687659246152737e+00,6.168549476277058741e-01,1.989359511152953564e-01,-4.911164273154010329e-02,-2.793876384201854357e-01,-1.211970727643807422e+00,-1.225276103510399617e+00,-1.492401086298663415e+00,-8.590594283023884614e-01,-5.119294378574500426e-01,-3.606012513731485236e-01,4.704079169209081368e-02,-2.139625120297216354e-01,-7.636111239137510776e-02,3.533238832458851508e-01,8.573619264783234606e-02,-1.532019857921943506e-01,-8.152969650091342890e-01,-4.837349937136942168e-01,-9.853358317607130434e-01,-6.481676617206673097e-01,-5.804524467413306743e-01,-1.446188162893543849e-01,-2.906683753823948169e-01,-1.332922962895849994e-01,3.564190451964848183e-01,1.112824227590042403e+00,1.584878007074678852e+00,1.115314128102018909e+00,2.888841704561769808e-01,-4.931900077784697745e-01,-9.848999365891808466e-01,-1.498174570051121979e+00,-1.433598256319287279e+00,-1.090127798466360209e+00,-9.136280673073077230e-01,-1.038507978324127334e+00,-7.399962131809291188e-01,6.700274658911113679e-02,-7.388034889599144339e-01,1.171121741317933118e-01,-3.658975093691128611e-01,-3.463930615038232075e-01,-1.826465606845695810e-01,-2.858261171107722154e-01,-2.315318590910929453e-01,-1.464416440620093462e+00,-1.473596576868759556e+00,-1.618874374146374917e+00,-1.037757777335200471e+00,-9.422613407655262563e-01,-5.374847693971168683e-01,-2.906351690378605572e-03,4.315121923109847546e-01,6.355855574160528265e-01,4.826438091237374439e-01,2.442562095857603865e-01,5.134863022249615966e-02,-6.705134381818440570e-01,-4.378658298552200456e-01,-1.078857092861322364e+00,-3.438556416975954155e-01,-2.928839508644994760e-01,-2.395335957127442406e-01,-8.782160872895781178e-01,-3.790247572129537557e-01,7.477458802226729651e-01,-2.321002519220907168e-01,3.841146339006385468e-01,-1.025798496774416257e+00,4.190142585745171289e-01,-1.708371836323609450e-01,1.199135668775752617e+00,-3.716806243386926445e-01,-9.982297294402814325e-01,-1.377439110996572014e+00,-1.770079973911401483e+00,-2.238889390375362609e+00,-1.660282247015438584e+00,-1.445939574763039470e+00,-8.946556066484614433e-01,-6.379006460991516470e-01,-6.823539729592753393e-03,-2.031987260507971960e-01,-2.541114946150085374e-01,-4.521550063481846182e-01,-4.626972757183772655e-01,-2.389909401120731691e-01,5.296166257274655120e-02,-1.581359300384540534e-01,3.213365744758178155e-01,1.757002243067420644e-01,-1.138907076092352498e-02,-2.551314602728028125e-01,-7.181560847246932777e-01,1.629780525951343984e-01,-4.137967091364334604e-01,7.982589475676361845e-02,8.588815952130749443e-01,3.833343837490447159e-01,1.235325751658002291e+00,-1.725421770094515139e-01,-4.589769180129940618e-01,-1.555305544893612169e+00,-1.667733391762992401e+00,-2.260692520442034947e+00,-2.731008129768566217e+00,-2.353162117908520479e+00,-2.085120675270585089e+00,-2.023122284307347307e+00,-1.264254384607258697e+00,-1.040653394902122830e+00,-4.909864083241538557e-01,-4.515817170422777305e-01,-3.007082603714260616e-01,-1.514309759114910725e-01,3.812290787051236807e-02,2.691107126583352493e-01,-1.388680452400455345e-01,3.426567936082675625e-01,2.767921091718775761e-01,1.879060546040417414e-03,-2.879741796601275050e-01,1.618272880780861345e-01,-2.074630536854577545e-01,-1.817396559092607500e-01,-2.448695609502313242e-01,-7.051290859498439145e-01,9.055659037659063992e-01,8.683996910345346265e-01,3.398787981493677224e-01,-5.219099664299928776e-01,-1.447258955282711756e+00,-2.196855246582150478e+00,-2.318120983317901285e+00,-2.435826786884131678e+00,-2.536020461135943371e+00,-2.039698369109215204e+00,-1.640791197733445062e+00,-1.269883609303463556e+00,5.641798505606378938e-02,-2.530752678595297178e-01,3.632223075950747893e-01,4.317813176938926634e-01,7.779238992383847862e-01,7.154353053770055038e-01,9.332368440802684129e-01,4.241779471850003480e-01,-3.615664333231363020e-02,1.513842794987768636e-01,-5.622437146191405777e-01,7.654425414375758407e-01,-2.703214010777809095e-01,2.563152999288479950e-01,-4.402324930657730562e-01,-2.559678480073437901e-01,1.001931840531744999e+00,6.262523142220147720e-01,9.748540089505268735e-01,1.503482616670826499e-01,-7.012714940547082332e-01,-1.116981837454854132e+00,-1.234233046188354388e+00,-1.504714518089593112e+00,-1.463701654722384449e+00,-1.849399804530472924e+00,-9.385728968788347171e-01,-4.902803094833586561e-01,2.332613709746113595e-01,2.751918844789243423e-01,8.341642759554537268e-01,2.103892225436643226e-01,6.444615392616938054e-01,1.074324806734984428e+00,5.785251881817903286e-01,6.901111649118980562e-01,3.543802876577766270e-01,-5.244920205598996299e-01,-7.838078494951244979e-02,4.780058455203485268e-01,1.215609894606332342e-01,2.840999272225905870e-01,-4.369729313603690768e-01,2.761630806580015474e-01,6.617351851149336772e-01,1.193345619207806241e+00,7.436624716141871927e-01,7.783776869205194515e-01,5.318612176070404152e-01,1.101842665547478860e-02,4.210488297994459117e-01,-6.208997947997705324e-01,-5.338213496913783995e-01,-8.751368942240971283e-01,-4.036460289784738475e-01,-1.475744855519035004e-01,-5.019392610809106925e-01,5.381258215590828398e-01,2.739610882945352488e-01,9.803294738963007626e-01,7.676542949844551433e-01,9.832609479661915675e-01,7.106960919400334697e-01,-1.068757952870572209e-01,-2.241328069781490240e-01,-2.041230203024038958e-01,3.564357000963224165e-01,-1.911626248559754881e-01,5.184924369938348487e-01,2.145632617051708782e-02,-1.469042604927708329e-01,-5.182534378904924072e-04,8.844147585197766892e-01,8.320215805182007429e-01,1.183649252414286313e+00,5.855782780476357363e-01,1.176823043067100893e-01,8.399172902078106961e-01,9.055867095685187218e-01,5.258080698828745403e-01,4.036281877758107761e-01,-1.365435844337306581e-01,2.903074907052727860e-01,1.207580842874273197e-01,-2.909195443861098407e-01,3.272060407284608230e-01,-1.758582928519770994e-01,2.064713849533412193e-01,3.649977103869265771e-01,2.940029703647796810e-01,1.686038189480745242e-01,-2.546146566037558318e-02,-1.317140688473050103e+00,-9.746758164433874105e-01,-2.324338489006954611e-01,-1.013441148087274868e-01,-1.374382435648312528e-01,1.269010994781452628e-01,-1.408051649870288580e-01,2.226018365215234884e-01,-2.125227737752879292e-02,6.509555533448189157e-01,1.767855972232601047e+00,1.245882924268441050e+00,3.350515950477196414e-01,9.922386942227893192e-01,8.046314020986757853e-01,1.077544995440929965e+00,8.181485560176536831e-01,1.243914086283400555e-01,4.216159778670413028e-01,5.845464934150064462e-02,3.082030459603522093e-02,1.111248117278094555e-01,-2.057792341076496515e-02,8.596770312998396057e-02,3.993705602953774858e-01,1.661831343143699569e-01,2.602647283715462945e-01,-6.028529246421064913e-01,7.375775374076856128e-01,3.516275685458076228e-01,3.336362814049247949e-01,1.001053652934552840e+00,3.014642936087115754e-01,-8.529173431642736447e-02,5.133071482776052630e-01,8.307303870308495319e-02,1.507353057993978673e-01,3.757585650185959469e-01,9.149888894940897410e-01,1.118312309714781350e+00,8.448291326961537839e-01,9.634819682562986154e-01,1.247925175261867636e+00,1.497114792691758733e+00,9.881825319448891420e-01,6.156017372534928755e-01,6.115110263014677736e-03,4.112968165079710081e-01,2.207148263921241416e-01,-1.558541028530118222e-01,3.378633189028343864e-01,7.027980823635748830e-01,-4.865703715368585591e-01,3.426406293970697403e-01,-5.266257499004268761e-01,-7.531535489865828770e-02,2.103383298710434501e-01,2.818149945026455702e-02,3.139750838905235736e-02,1.792847960508211352e-02,-4.014088576044459039e-02,-3.437371365888305386e-01,9.386231131794607885e-01,6.112420043993804786e-01,-2.699257463586380301e-01,7.286814247594982641e-01,6.031094807341025321e-01,8.739334507524121332e-01,1.204792695357969734e+00,7.228554193047470600e-01,1.342973784036850304e+00,1.302826798628066829e+00,1.730200026761524457e-01,-3.483422175663193621e-02,1.186884853586772370e-01,-5.260847084484751024e-01,-5.374572636034835593e-01,2.564769693913682147e-01,4.663817888632978415e-01,-2.209295098630996157e-01,2.456125558436038081e-01,4.517904293430078932e-01,2.483982314877026254e-01,-2.703116577106726703e-01,-2.185407741949104143e-01,1.748513443604580719e-01,1.805556854582406057e-01,-8.260173353061487367e-01,-4.765629493805788042e-01,5.374767749678225348e-01,5.381381416211654667e-01,3.699122263846431058e-01,-1.106191365704578100e+00,-2.362048995594814155e-02,5.815290305923186409e-01,1.806874103401481801e-01,6.846208459149517589e-01,2.220327792867550776e-01,7.835124637208097376e-01,5.197960199953055582e-01,4.903708481286613297e-01,6.627294506083579728e-01,6.847026978936995301e-01,6.609463285806054245e-01,-2.179500295196425963e-01,3.970614270849520122e-01,-4.176793052859909539e-01,7.206225104305135076e-01,4.077724290423931919e-01,6.075847737468267340e-01,9.027045132270421490e-01,-3.019046114466356623e-01,2.388952226880929341e-01,2.414736856869522386e-01,7.646642442436869525e-01,7.262279760371176396e-02,-1.840378041683796151e-01,-5.091951346058323224e-01,-8.637499572714349427e-02,-7.857124362665162121e-01,-1.211111856161674050e-01,-4.004484034004477389e-01,1.313027830663103523e-01,3.728281141210260663e-01,1.436328020677048456e-01,6.183598052212990748e-01,9.428836440453916001e-01,3.647770579515646067e-02,6.640203205323709224e-01,-9.368784224040638048e-04,2.138570641946288542e-01,-5.675843350036990573e-03,8.571622872347861577e-01,1.045494061371528227e+00,3.589273403667570528e-01,7.134576790587729977e-01,3.323087893922921365e-01,3.827365887569353919e-01,-4.553419857494159784e-01,-2.240772664726184138e-01,4.918809052900968704e-01,-1.577230110312293210e-01,1.198102059961406507e+00,-7.967449210553121386e-01,4.536789197362858239e-01,-8.607825975228686199e-02,-1.921226449886724030e-01,3.795127833621537716e-01,-7.263009839274650048e-01,-2.087966415435550671e-01,-7.786803628351450790e-01,2.129233303116447595e-01,-2.629559011185372275e-01,6.981165050327656219e-02,-1.863342706529889925e-01,-3.728513046348003734e-01,4.328547402873784700e-01,-1.035955009751167860e-01,5.324130489615925832e-01,-2.778690588049766430e-01,-6.142409247728959354e-01,1.751839287745399765e-01,-5.718797016886649487e-02,-4.590495975664323214e-01,1.427889510724588973e-01,-9.938145360097436765e-01,4.382108184524285410e-01,-4.453539830804563171e-01,-3.226794874981268046e-01,3.318437767393273563e-01,4.154163833375664194e-01,-4.101102305415820770e-01,-9.489037313547992181e-01
